ID_Inscricao,Municipio,UF,Score_Escolaridade_Mae,Tem_Internet,Score_Internet,Nota_Enem,ISE,pib_per_capta,Score_Renda,Nota_Esperada,IVA,latitude,longitude
1961997702,Belo Horizonte,MG,3,Sim,1,532,3,56227.29,3,596.97,-64.96911599,-19.90269606,-43.9599942
9919801168,Fortaleza,CE,3,Sim,1,593,2.67,35796.74,2,582.76,10.23530882,-3.785866303,-38.52800282
2881954684,Fortaleza,CE,0,Sim,1,350,0.67,35796.74,1,500.09,-150.0934571,-3.785866303,-38.52800282
8197604665,São Paulo,SP,2,Sim,1,553,2.33,93156.23,3,570.18,-17.18184153,-23.65005094,-46.64809546
9715155151,Manaus,AM,1,Não,0,364,0.33,61855.15,0,486.86,-122.8581196,-2.625918589,-60.25963252
9101089031,Manaus,AM,3,Sim,1,586,2.67,61855.15,2,583.31,2.692107311,-2.625918589,-60.25963252
2227070415,Belo Horizonte,MG,3,Sim,1,847,7.33,56227.29,16,776.09,70.90987688,-19.90269606,-43.9599942
8836045482,Rio de Janeiro,RJ,0,Não,0,415,0,67371.97,0,473.19,-58.19458175,-22.92316461,-43.45109396
2852426733,Manaus,AM,3,Sim,1,630,3,61855.15,3,597.09,32.9135683,-2.625918589,-60.25963252
4872269513,Rio de Janeiro,RJ,4,Sim,1,700,7.67,67371.97,16,790.1,-90.10097899,-22.92316461,-43.45109396
5322365066,Belo Horizonte,MG,0,Sim,1,540,0.67,56227.29,1,500.52,39.48065709,-19.90269606,-43.9599942
2718898643,Belo Horizonte,MG,0,Sim,1,546,0.33,56227.29,0,486.74,59.2591961,-19.90269606,-43.9599942
3592136507,Fortaleza,CE,2,Sim,1,595,2.33,35796.74,3,568.99,26.01384783,-3.785866303,-38.52800282
8629109528,Rio de Janeiro,RJ,0,Não,0,350,0,67371.97,0,473.19,-123.1945818,-22.92316461,-43.45109396
9151696077,Belo Horizonte,MG,1,Sim,1,535,1,56227.29,1,514.3,20.70211808,-19.90269606,-43.9599942
6299185762,São Paulo,SP,1,Não,0,548,0.33,93156.23,0,487.51,60.48939253,-23.65005094,-46.64809546
9276042705,Fortaleza,CE,1,Sim,1,307,0.67,35796.74,0,500.09,-193.0934571,-3.785866303,-38.52800282
4381736811,Manaus,AM,3,Sim,1,715,3,61855.15,3,597.09,117.9135683,-2.625918589,-60.25963252
3431874947,Fortaleza,CE,1,Sim,1,463,1,35796.74,1,513.87,-50.87199613,-3.785866303,-38.52800282
9807144423,Fortaleza,CE,2,Sim,1,645,2,35796.74,2,555.21,89.79238684,-3.785866303,-38.52800282
1952546366,Belo Horizonte,MG,2,Sim,1,553,2.33,56227.29,3,569.41,-16.41203796,-19.90269606,-43.9599942
6744322396,Manaus,AM,1,Não,0,403,0.67,61855.15,1,500.64,-97.63665863,-2.625918589,-60.25963252
9810239980,Belo Horizonte,MG,1,Não,0,489,0.33,56227.29,0,486.74,2.259196097,-19.90269606,-43.9599942
6190847508,Manaus,AM,0,Sim,1,501,0.67,61855.15,1,500.64,0.363341373,-2.625918589,-60.25963252
6783425854,Manaus,AM,2,Sim,1,517,2.33,61855.15,3,569.53,-52.52935368,-2.625918589,-60.25963252
2058794922,Rio de Janeiro,RJ,1,Não,0,319,0.67,67371.97,1,500.75,-181.7516598,-22.92316461,-43.45109396
1987815654,Manaus,AM,1,Não,0,484,0.67,61855.15,1,500.64,-16.63665863,-2.625918589,-60.25963252
3343257375,Belo Horizonte,MG,3,Sim,1,545,2.67,56227.29,2,583.19,-38.19057697,-19.90269606,-43.9599942
8178053561,Belo Horizonte,MG,1,Sim,1,455,0.67,56227.29,0,500.52,-45.51934291,-19.90269606,-43.9599942
3177902420,Belo Horizonte,MG,3,Sim,1,692,7.33,56227.29,16,776.09,-84.09012312,-19.90269606,-43.9599942
7131007617,Manaus,AM,2,Sim,1,733,2,61855.15,2,555.75,177.2491853,-2.625918589,-60.25963252
4347998723,Manaus,AM,2,Sim,1,698,2.33,61855.15,3,569.53,128.4706463,-2.625918589,-60.25963252
4822148832,Rio de Janeiro,RJ,2,Sim,1,497,2.33,67371.97,3,569.64,-72.64435482,-22.92316461,-43.45109396
9012529431,Belo Horizonte,MG,3,Sim,1,607,2.67,56227.29,2,583.19,23.80942303,-19.90269606,-43.9599942
1580164802,Belo Horizonte,MG,0,Sim,1,554,0.67,56227.29,1,500.52,53.48065709,-19.90269606,-43.9599942
7766116155,São Paulo,SP,4,Sim,1,635,3.67,93156.23,4,625.3,9.704002431,-23.65005094,-46.64809546
3839577591,Belo Horizonte,MG,1,Não,0,395,0.33,56227.29,0,486.74,-91.7408039,-19.90269606,-43.9599942
4648344531,Manaus,AM,3,Sim,1,666,2.67,61855.15,2,583.31,82.69210731,-2.625918589,-60.25963252
7846787160,Rio de Janeiro,RJ,1,Não,0,443,0.33,67371.97,0,486.97,-43.97312076,-22.92316461,-43.45109396
7126334272,Belo Horizonte,MG,1,Sim,1,502,1,56227.29,1,514.3,-12.29788192,-19.90269606,-43.9599942
7003866817,Fortaleza,CE,3,Sim,1,739,3,35796.74,3,596.54,142.4567698,-3.785866303,-38.52800282
8731827361,Manaus,AM,0,Sim,1,616,0.67,61855.15,1,500.64,115.3633414,-2.625918589,-60.25963252
8665527422,Rio de Janeiro,RJ,3,Sim,1,658,3,67371.97,3,597.2,60.79856716,-22.92316461,-43.45109396
6565522114,São Paulo,SP,1,Sim,1,483,0.67,93156.23,0,501.29,-18.28914648,-23.65005094,-46.64809546
7194917094,Manaus,AM,0,Sim,1,553,0.33,61855.15,0,486.86,66.14188038,-2.625918589,-60.25963252
2978561845,Manaus,AM,0,Não,0,360,0.33,61855.15,1,486.86,-126.8581196,-2.625918589,-60.25963252
1058557684,Belo Horizonte,MG,2,Sim,1,536,2,56227.29,2,555.63,-19.63349895,-19.90269606,-43.9599942
5112996602,Fortaleza,CE,0,Sim,1,568,0.67,35796.74,1,500.09,67.90654288,-3.785866303,-38.52800282
8783589374,Belo Horizonte,MG,2,Sim,1,437,2,56227.29,2,555.63,-118.633499,-19.90269606,-43.9599942
2352564435,Manaus,AM,3,Sim,1,800,3.33,61855.15,4,610.86,189.1350293,-2.625918589,-60.25963252
1376453173,Belo Horizonte,MG,0,Sim,1,562,0.33,56227.29,0,486.74,75.2591961,-19.90269606,-43.9599942
8183363996,Rio de Janeiro,RJ,2,Sim,1,637,2,67371.97,2,555.87,81.13418419,-22.92316461,-43.45109396
2102704915,Belo Horizonte,MG,3,Sim,1,652,2.67,56227.29,2,583.19,68.80942303,-19.90269606,-43.9599942
3893526924,Fortaleza,CE,2,Sim,1,638,2,35796.74,2,555.21,82.79238684,-3.785866303,-38.52800282
4650547541,Belo Horizonte,MG,3,Sim,1,550,3,56227.29,3,596.97,-46.96911599,-19.90269606,-43.9599942
3325185435,Rio de Janeiro,RJ,3,Sim,1,552,2.67,67371.97,2,583.42,-31.42289383,-22.92316461,-43.45109396
9876382646,São Paulo,SP,1,Não,0,512,0.33,93156.23,0,487.51,24.48939253,-23.65005094,-46.64809546
6378638765,Fortaleza,CE,3,Sim,1,628,7.33,35796.74,16,775.66,-147.6642373,-3.785866303,-38.52800282
9133101486,Belo Horizonte,MG,1,Sim,1,571,1,56227.29,1,514.3,56.70211808,-19.90269606,-43.9599942
7684964717,Manaus,AM,4,Sim,1,622,7.67,61855.15,16,789.99,-167.9859778,-2.625918589,-60.25963252
5188366092,Belo Horizonte,MG,0,Não,0,521,0,56227.29,0,472.96,48.03773511,-19.90269606,-43.9599942
7065695242,São Paulo,SP,3,Sim,1,810,7.33,93156.23,16,776.86,33.14007332,-23.65005094,-46.64809546
8798670232,Belo Horizonte,MG,3,Sim,1,715,3.33,56227.29,4,610.75,104.252345,-19.90269606,-43.9599942
6818514845,Belo Horizonte,MG,1,Sim,1,420,0.67,56227.29,0,500.52,-80.51934291,-19.90269606,-43.9599942
9590735717,Belo Horizonte,MG,3,Sim,1,736,2.67,56227.29,2,583.19,152.809423,-19.90269606,-43.9599942
5099829457,Belo Horizonte,MG,0,Sim,1,370,0.67,56227.29,1,500.52,-130.5193429,-19.90269606,-43.9599942
1477637937,São Paulo,SP,0,Sim,1,325,0.67,93156.23,1,501.29,-176.2891465,-23.65005094,-46.64809546
5546503385,São Paulo,SP,1,Não,0,378,0.67,93156.23,1,501.29,-123.2891465,-23.65005094,-46.64809546
1423459004,Belo Horizonte,MG,3,Sim,1,462,3,56227.29,3,596.97,-134.969116,-19.90269606,-43.9599942
2702149777,Fortaleza,CE,0,Sim,1,533,0.67,35796.74,1,500.09,32.90654288,-3.785866303,-38.52800282
3249117222,Belo Horizonte,MG,0,Não,0,556,0.33,56227.29,1,486.74,69.2591961,-19.90269606,-43.9599942
6484970676,Fortaleza,CE,3,Sim,1,635,3,35796.74,3,596.54,38.45676981,-3.785866303,-38.52800282
2692801413,Manaus,AM,1,Sim,1,494,1,61855.15,1,514.42,-20.41519764,-2.625918589,-60.25963252
5389740698,Manaus,AM,0,Não,0,257,0.33,61855.15,1,486.86,-229.8581196,-2.625918589,-60.25963252
2204028576,São Paulo,SP,3,Sim,1,575,7.33,93156.23,16,776.86,-201.8599267,-23.65005094,-46.64809546
5840841489,Rio de Janeiro,RJ,3,Sim,1,679,2.67,67371.97,2,583.42,95.57710617,-22.92316461,-43.45109396
7195822496,Fortaleza,CE,1,Sim,1,425,1,35796.74,1,513.87,-88.87199613,-3.785866303,-38.52800282
3162717793,Fortaleza,CE,4,Sim,1,767,7.67,35796.74,16,789.44,-22.44277633,-3.785866303,-38.52800282
8663963160,Manaus,AM,1,Sim,1,435,1,61855.15,1,514.42,-79.41519764,-2.625918589,-60.25963252
1090284985,Fortaleza,CE,3,Sim,1,727,7.33,35796.74,16,775.66,-48.66423732,-3.785866303,-38.52800282
4280033321,Manaus,AM,3,Sim,1,793,3.33,61855.15,4,610.86,182.1350293,-2.625918589,-60.25963252
1053004410,Fortaleza,CE,2,Sim,1,569,2,35796.74,2,555.21,13.79238684,-3.785866303,-38.52800282
6948970379,Fortaleza,CE,0,Não,0,482,0.33,35796.74,1,486.31,-4.314918106,-3.785866303,-38.52800282
5919140691,Fortaleza,CE,3,Sim,1,530,7.33,35796.74,16,775.66,-245.6642373,-3.785866303,-38.52800282
3396049211,Belo Horizonte,MG,0,Sim,1,418,0.33,56227.29,0,486.74,-68.7408039,-19.90269606,-43.9599942
2419020553,Rio de Janeiro,RJ,0,Sim,1,434,0.67,67371.97,1,500.75,-66.75165977,-22.92316461,-43.45109396
1331517912,Fortaleza,CE,3,Sim,1,661,3,35796.74,3,596.54,64.45676981,-3.785866303,-38.52800282
5075840938,São Paulo,SP,0,Sim,1,519,0.33,93156.23,0,487.51,31.48939253,-23.65005094,-46.64809546
8182859578,São Paulo,SP,0,Sim,1,370,0.33,93156.23,0,487.51,-117.5106075,-23.65005094,-46.64809546
1095427651,São Paulo,SP,3,Sim,1,751,3,93156.23,3,597.74,153.2610805,-23.65005094,-46.64809546
7401255852,São Paulo,SP,1,Sim,1,433,0.67,93156.23,0,501.29,-68.28914648,-23.65005094,-46.64809546
6720838318,Rio de Janeiro,RJ,3,Sim,1,592,3,67371.97,3,597.2,-5.201432845,-22.92316461,-43.45109396
3951911961,Belo Horizonte,MG,0,Não,0,463,0.33,56227.29,1,486.74,-23.7408039,-19.90269606,-43.9599942
6071892118,Belo Horizonte,MG,2,Sim,1,614,2,56227.29,2,555.63,58.36650105,-19.90269606,-43.9599942
9881877683,Fortaleza,CE,1,Sim,1,396,0.67,35796.74,0,500.09,-104.0934571,-3.785866303,-38.52800282
7526682454,Fortaleza,CE,2,Sim,1,643,2.33,35796.74,3,568.99,74.01384783,-3.785866303,-38.52800282
5342549319,Belo Horizonte,MG,4,Sim,1,839,7.67,56227.29,16,789.87,49.13133787,-19.90269606,-43.9599942
3550268394,Fortaleza,CE,3,Sim,1,516,3,35796.74,3,596.54,-80.54323019,-3.785866303,-38.52800282
1853899878,Rio de Janeiro,RJ,2,Sim,1,777,2,67371.97,2,555.87,221.1341842,-22.92316461,-43.45109396
3436925548,Rio de Janeiro,RJ,1,Não,0,587,0.33,67371.97,0,486.97,100.0268792,-22.92316461,-43.45109396
2892101296,São Paulo,SP,3,Sim,1,578,3,93156.23,3,597.74,-19.73891955,-23.65005094,-46.64809546
5322731505,Manaus,AM,0,Não,0,411,0.33,61855.15,1,486.86,-75.85811962,-2.625918589,-60.25963252
5687135621,São Paulo,SP,2,Sim,1,615,2,93156.23,2,556.4,58.59669748,-23.65005094,-46.64809546
8363352511,Fortaleza,CE,0,Não,0,431,0,35796.74,0,472.54,-41.5363791,-3.785866303,-38.52800282
1843077603,São Paulo,SP,0,Não,0,456,0.33,93156.23,1,487.51,-31.51060747,-23.65005094,-46.64809546
4479615378,Fortaleza,CE,3,Sim,1,466,3,35796.74,3,596.54,-130.5432302,-3.785866303,-38.52800282
3457249408,Fortaleza,CE,2,Sim,1,534,2.33,35796.74,3,568.99,-34.98615217,-3.785866303,-38.52800282
3384281468,Belo Horizonte,MG,3,Sim,1,571,3,56227.29,3,596.97,-25.96911599,-19.90269606,-43.9599942
8613563913,Manaus,AM,3,Sim,1,490,3,61855.15,3,597.09,-107.0864317,-2.625918589,-60.25963252
4430200456,Belo Horizonte,MG,0,Sim,1,467,0.33,56227.29,0,486.74,-19.7408039,-19.90269606,-43.9599942
9099938926,Rio de Janeiro,RJ,3,Sim,1,768,7.33,67371.97,16,776.32,-8.322439979,-22.92316461,-43.45109396
4778507783,Rio de Janeiro,RJ,2,Sim,1,625,2,67371.97,2,555.87,69.13418419,-22.92316461,-43.45109396
1003991818,Fortaleza,CE,1,Sim,1,422,1,35796.74,1,513.87,-91.87199613,-3.785866303,-38.52800282
4264198963,Manaus,AM,1,Não,0,430,0.33,61855.15,0,486.86,-56.85811962,-2.625918589,-60.25963252
5013835414,Rio de Janeiro,RJ,2,Sim,1,486,2.33,67371.97,3,569.64,-83.64435482,-22.92316461,-43.45109396
6706113811,Manaus,AM,2,Sim,1,498,2,61855.15,2,555.75,-57.75081467,-2.625918589,-60.25963252
7764833638,Belo Horizonte,MG,1,Sim,1,571,0.67,56227.29,0,500.52,70.48065709,-19.90269606,-43.9599942
9619203515,Fortaleza,CE,0,Sim,1,524,0.67,35796.74,1,500.09,23.90654288,-3.785866303,-38.52800282
2590135107,Fortaleza,CE,3,Sim,1,559,3,35796.74,3,596.54,-37.54323019,-3.785866303,-38.52800282
8050483299,Fortaleza,CE,3,Sim,1,814,3.33,35796.74,4,610.32,203.6782308,-3.785866303,-38.52800282
5763177191,Fortaleza,CE,2,Sim,1,581,2.33,35796.74,3,568.99,12.01384783,-3.785866303,-38.52800282
6470493219,São Paulo,SP,0,Sim,1,660,0.33,93156.23,0,487.51,172.4893925,-23.65005094,-46.64809546
8226456348,São Paulo,SP,3,Sim,1,698,7.33,93156.23,16,776.86,-78.85992668,-23.65005094,-46.64809546
5568491291,Fortaleza,CE,3,Sim,1,597,2.67,35796.74,2,582.76,14.23530882,-3.785866303,-38.52800282
8139583159,Fortaleza,CE,1,Sim,1,428,0.67,35796.74,0,500.09,-72.09345712,-3.785866303,-38.52800282
4186770110,Fortaleza,CE,3,Sim,1,785,3.33,35796.74,4,610.32,174.6782308,-3.785866303,-38.52800282
1230359655,Belo Horizonte,MG,3,Sim,1,605,2.67,56227.29,2,583.19,21.80942303,-19.90269606,-43.9599942
1812589745,São Paulo,SP,3,Sim,1,726,7.33,93156.23,16,776.86,-50.85992668,-23.65005094,-46.64809546
2979543266,Belo Horizonte,MG,2,Sim,1,548,2,56227.29,2,555.63,-7.633498954,-19.90269606,-43.9599942
7046360625,Manaus,AM,3,Sim,1,538,3.33,61855.15,4,610.86,-72.86497071,-2.625918589,-60.25963252
1568172385,Rio de Janeiro,RJ,0,Sim,1,418,0.67,67371.97,1,500.75,-82.75165977,-22.92316461,-43.45109396
6392928846,Belo Horizonte,MG,3,Sim,1,718,2.67,56227.29,2,583.19,134.809423,-19.90269606,-43.9599942
7187608565,Belo Horizonte,MG,3,Sim,1,569,2.67,56227.29,2,583.19,-14.19057697,-19.90269606,-43.9599942
5610063568,Manaus,AM,3,Sim,1,606,3,61855.15,3,597.09,8.913568301,-2.625918589,-60.25963252
3009960787,Manaus,AM,3,Sim,1,721,3,61855.15,3,597.09,123.9135683,-2.625918589,-60.25963252
7854983045,Fortaleza,CE,4,Sim,1,699,7.67,35796.74,16,789.44,-90.44277633,-3.785866303,-38.52800282
3451401892,São Paulo,SP,3,Sim,1,700,3.33,93156.23,4,611.52,88.48254144,-23.65005094,-46.64809546
8483088149,São Paulo,SP,1,Sim,1,352,0.67,93156.23,0,501.29,-149.2891465,-23.65005094,-46.64809546
8399303494,Rio de Janeiro,RJ,0,Não,0,450,0.33,67371.97,1,486.97,-36.97312076,-22.92316461,-43.45109396
4218558390,Belo Horizonte,MG,2,Sim,1,669,2.33,56227.29,3,569.41,99.58796204,-19.90269606,-43.9599942
5526167638,Belo Horizonte,MG,4,Sim,1,662,7.67,56227.29,16,789.87,-127.8686621,-19.90269606,-43.9599942
3948554922,São Paulo,SP,1,Não,0,534,0.67,93156.23,1,501.29,32.71085352,-23.65005094,-46.64809546
9726181661,Manaus,AM,3,Sim,1,593,2.67,61855.15,2,583.31,9.692107311,-2.625918589,-60.25963252
6362717141,Fortaleza,CE,4,Sim,1,850,7.67,35796.74,16,789.44,60.55722367,-3.785866303,-38.52800282
3296351193,Rio de Janeiro,RJ,2,Sim,1,496,2.33,67371.97,3,569.64,-73.64435482,-22.92316461,-43.45109396
6330764016,Fortaleza,CE,1,Não,0,418,0.67,35796.74,1,500.09,-82.09345712,-3.785866303,-38.52800282
9853753528,São Paulo,SP,0,Não,0,407,0,93156.23,0,473.73,-66.73206846,-23.65005094,-46.64809546
4167151602,Manaus,AM,4,Sim,1,596,7.67,61855.15,16,789.99,-193.9859778,-2.625918589,-60.25963252
5553640047,São Paulo,SP,2,Sim,1,700,2,93156.23,2,556.4,143.5966975,-23.65005094,-46.64809546
1183565184,Fortaleza,CE,2,Sim,1,514,2,35796.74,2,555.21,-41.20761316,-3.785866303,-38.52800282
5103618738,Belo Horizonte,MG,3,Sim,1,866,7.33,56227.29,16,776.09,89.90987688,-19.90269606,-43.9599942
7493047631,Belo Horizonte,MG,3,Sim,1,596,3,56227.29,3,596.97,-0.969115985,-19.90269606,-43.9599942
9651701520,Belo Horizonte,MG,3,Sim,1,558,3,56227.29,3,596.97,-38.96911599,-19.90269606,-43.9599942
6129365937,Rio de Janeiro,RJ,1,Sim,1,388,1,67371.97,1,514.53,-126.5301988,-22.92316461,-43.45109396
8470963487,Manaus,AM,3,Sim,1,749,3,61855.15,3,597.09,151.9135683,-2.625918589,-60.25963252
7071007276,Manaus,AM,3,Sim,1,534,2.67,61855.15,2,583.31,-49.30789269,-2.625918589,-60.25963252
8450516576,São Paulo,SP,0,Sim,1,504,0.67,93156.23,1,501.29,2.710853523,-23.65005094,-46.64809546
6933997686,Manaus,AM,2,Sim,1,599,2.33,61855.15,3,569.53,29.47064632,-2.625918589,-60.25963252
7228915808,Manaus,AM,0,Não,0,482,0,61855.15,0,473.08,8.920419394,-2.625918589,-60.25963252
2347344653,Rio de Janeiro,RJ,3,Sim,1,798,3.33,67371.97,4,610.98,187.0200281,-22.92316461,-43.45109396
8253385885,Belo Horizonte,MG,3,Sim,1,574,2.67,56227.29,2,583.19,-9.190576975,-19.90269606,-43.9599942
8834010266,São Paulo,SP,2,Sim,1,704,2,93156.23,2,556.4,147.5966975,-23.65005094,-46.64809546
6919429246,Belo Horizonte,MG,0,Sim,1,563,0.67,56227.29,1,500.52,62.48065709,-19.90269606,-43.9599942
9963902580,Rio de Janeiro,RJ,0,Sim,1,371,0.67,67371.97,1,500.75,-129.7516598,-22.92316461,-43.45109396
1994710231,São Paulo,SP,1,Não,0,375,0.67,93156.23,1,501.29,-126.2891465,-23.65005094,-46.64809546
6178847399,São Paulo,SP,0,Sim,1,456,0.33,93156.23,0,487.51,-31.51060747,-23.65005094,-46.64809546
4765027728,Rio de Janeiro,RJ,3,Sim,1,572,2.67,67371.97,2,583.42,-11.42289383,-22.92316461,-43.45109396
8558385072,Manaus,AM,2,Sim,1,575,2,61855.15,2,555.75,19.24918533,-2.625918589,-60.25963252
9824061547,Manaus,AM,0,Sim,1,337,0.67,61855.15,1,500.64,-163.6366586,-2.625918589,-60.25963252
9424796251,Fortaleza,CE,0,Sim,1,444,0.67,35796.74,1,500.09,-56.09345712,-3.785866303,-38.52800282
9234399712,São Paulo,SP,2,Sim,1,621,2,93156.23,2,556.4,64.59669748,-23.65005094,-46.64809546
4644158518,São Paulo,SP,2,Sim,1,677,2.33,93156.23,3,570.18,106.8181585,-23.65005094,-46.64809546
7633986915,Rio de Janeiro,RJ,1,Sim,1,494,1,67371.97,1,514.53,-20.53019878,-22.92316461,-43.45109396
7800743623,São Paulo,SP,1,Sim,1,490,1,93156.23,1,515.07,-25.06768549,-23.65005094,-46.64809546
7638713642,Manaus,AM,3,Sim,1,628,3,61855.15,3,597.09,30.9135683,-2.625918589,-60.25963252
2699852185,São Paulo,SP,3,Sim,1,536,2.67,93156.23,2,583.96,-47.96038054,-23.65005094,-46.64809546
4856688267,Fortaleza,CE,3,Sim,1,613,3,35796.74,3,596.54,16.45676981,-3.785866303,-38.52800282
9492369352,Rio de Janeiro,RJ,3,Sim,1,653,2.67,67371.97,2,583.42,69.57710617,-22.92316461,-43.45109396
8969531391,Manaus,AM,3,Sim,1,614,3,61855.15,3,597.09,16.9135683,-2.625918589,-60.25963252
4854292159,Rio de Janeiro,RJ,4,Sim,1,761,7.67,67371.97,16,790.1,-29.10097899,-22.92316461,-43.45109396
6694373236,Belo Horizonte,MG,1,Sim,1,412,1,56227.29,1,514.3,-102.2978819,-19.90269606,-43.9599942
8472675396,Fortaleza,CE,0,Não,0,268,0,35796.74,0,472.54,-204.5363791,-3.785866303,-38.52800282
2230395333,Manaus,AM,2,Sim,1,660,2,61855.15,2,555.75,104.2491853,-2.625918589,-60.25963252
6433482742,Rio de Janeiro,RJ,2,Sim,1,459,2,67371.97,2,555.87,-96.86581581,-22.92316461,-43.45109396
7580847137,Rio de Janeiro,RJ,3,Sim,1,700,7.33,67371.97,16,776.32,-76.32243998,-22.92316461,-43.45109396
6009028492,Fortaleza,CE,3,Sim,1,553,2.67,35796.74,2,582.76,-29.76469118,-3.785866303,-38.52800282
1533037074,Rio de Janeiro,RJ,0,Sim,1,466,0.67,67371.97,1,500.75,-34.75165977,-22.92316461,-43.45109396
3587585406,Rio de Janeiro,RJ,0,Sim,1,469,0.33,67371.97,0,486.97,-17.97312076,-22.92316461,-43.45109396
4126788835,Belo Horizonte,MG,3,Sim,1,654,3,56227.29,3,596.97,57.03088401,-19.90269606,-43.9599942
8515993841,Belo Horizonte,MG,0,Sim,1,416,0.67,56227.29,1,500.52,-84.51934291,-19.90269606,-43.9599942
9301603494,Manaus,AM,4,Sim,1,710,7.67,61855.15,16,789.99,-79.98597784,-2.625918589,-60.25963252
9765744573,São Paulo,SP,1,Não,0,528,0.67,93156.23,1,501.29,26.71085352,-23.65005094,-46.64809546
9956737801,Rio de Janeiro,RJ,1,Não,0,365,0.33,67371.97,0,486.97,-121.9731208,-22.92316461,-43.45109396
5616642487,Manaus,AM,1,Sim,1,560,0.67,61855.15,0,500.64,59.36334137,-2.625918589,-60.25963252
8851099128,Belo Horizonte,MG,1,Não,0,381,0.67,56227.29,1,500.52,-119.5193429,-19.90269606,-43.9599942
9783858239,Rio de Janeiro,RJ,3,Sim,1,625,3,67371.97,3,597.2,27.79856716,-22.92316461,-43.45109396
2689045220,São Paulo,SP,3,Sim,1,725,7.33,93156.23,16,776.86,-51.85992668,-23.65005094,-46.64809546
6870354091,Rio de Janeiro,RJ,1,Não,0,415,0.67,67371.97,1,500.75,-85.75165977,-22.92316461,-43.45109396
7720077017,Manaus,AM,0,Sim,1,482,0.67,61855.15,1,500.64,-18.63665863,-2.625918589,-60.25963252
6024077519,São Paulo,SP,1,Sim,1,541,0.67,93156.23,0,501.29,39.71085352,-23.65005094,-46.64809546
9215416888,São Paulo,SP,0,Não,0,361,0.33,93156.23,1,487.51,-126.5106075,-23.65005094,-46.64809546
7505768185,Manaus,AM,1,Sim,1,473,0.67,61855.15,0,500.64,-27.63665863,-2.625918589,-60.25963252
6914110540,Belo Horizonte,MG,4,Sim,1,763,7.67,56227.29,16,789.87,-26.86866213,-19.90269606,-43.9599942
8586403515,Manaus,AM,1,Não,0,522,0.67,61855.15,1,500.64,21.36334137,-2.625918589,-60.25963252
1824442314,São Paulo,SP,2,Sim,1,630,2,93156.23,2,556.4,73.59669748,-23.65005094,-46.64809546
7331460160,Manaus,AM,1,Sim,1,524,0.67,61855.15,0,500.64,23.36334137,-2.625918589,-60.25963252
2933924180,Belo Horizonte,MG,0,Não,0,366,0.33,56227.29,1,486.74,-120.7408039,-19.90269606,-43.9599942
8598059708,Fortaleza,CE,3,Sim,1,721,3.33,35796.74,4,610.32,110.6782308,-3.785866303,-38.52800282
5442848664,Belo Horizonte,MG,3,Sim,1,525,3.33,56227.29,4,610.75,-85.747655,-19.90269606,-43.9599942
6097831649,Belo Horizonte,MG,0,Não,0,471,0.33,56227.29,1,486.74,-15.7408039,-19.90269606,-43.9599942
6855775309,Manaus,AM,3,Sim,1,597,2.67,61855.15,2,583.31,13.69210731,-2.625918589,-60.25963252
5434343594,Manaus,AM,0,Sim,1,388,0.67,61855.15,1,500.64,-112.6366586,-2.625918589,-60.25963252
6509435698,São Paulo,SP,0,Não,0,379,0,93156.23,0,473.73,-94.73206846,-23.65005094,-46.64809546
4652887860,Rio de Janeiro,RJ,3,Sim,1,593,3.33,67371.97,4,610.98,-17.97997186,-22.92316461,-43.45109396
2401106422,Rio de Janeiro,RJ,2,Sim,1,661,2.33,67371.97,3,569.64,91.35564518,-22.92316461,-43.45109396
9264846671,Manaus,AM,3,Sim,1,484,2.67,61855.15,2,583.31,-99.30789269,-2.625918589,-60.25963252
2717913967,Belo Horizonte,MG,1,Não,0,603,0.67,56227.29,1,500.52,102.4806571,-19.90269606,-43.9599942
5627754115,Rio de Janeiro,RJ,2,Sim,1,673,2.33,67371.97,3,569.64,103.3556452,-22.92316461,-43.45109396
3970915287,São Paulo,SP,0,Não,0,483,0.33,93156.23,1,487.51,-4.510607467,-23.65005094,-46.64809546
4080616315,Fortaleza,CE,3,Sim,1,581,2.67,35796.74,2,582.76,-1.764691178,-3.785866303,-38.52800282
8254719856,Rio de Janeiro,RJ,2,Sim,1,548,2,67371.97,2,555.87,-7.865815814,-22.92316461,-43.45109396
1267168851,Manaus,AM,3,Sim,1,607,2.67,61855.15,2,583.31,23.69210731,-2.625918589,-60.25963252
4684471116,Belo Horizonte,MG,0,Sim,1,555,0.33,56227.29,0,486.74,68.2591961,-19.90269606,-43.9599942
9630923000,Belo Horizonte,MG,0,Sim,1,585,0.67,56227.29,1,500.52,84.48065709,-19.90269606,-43.9599942
1769503180,Belo Horizonte,MG,1,Sim,1,454,0.67,56227.29,0,500.52,-46.51934291,-19.90269606,-43.9599942
4289379869,Rio de Janeiro,RJ,3,Sim,1,558,3,67371.97,3,597.2,-39.20143284,-22.92316461,-43.45109396
7303812062,Manaus,AM,0,Não,0,514,0,61855.15,0,473.08,40.92041939,-2.625918589,-60.25963252
7912775159,Fortaleza,CE,1,Não,0,449,0.67,35796.74,1,500.09,-51.09345712,-3.785866303,-38.52800282
4839415168,São Paulo,SP,2,Sim,1,604,2,93156.23,2,556.4,47.59669748,-23.65005094,-46.64809546
9806862195,Belo Horizonte,MG,4,Sim,1,849,7.67,56227.29,16,789.87,59.13133787,-19.90269606,-43.9599942
